policy_label,policy_name,num_instances,cache_size_tokens_per_instance,request_count,input_tokens,output_tokens,total_tokens,simulated_cached_tokens,token_hit_rate,request_hit_rate,max_mean_req_count,max_mean_token_load,cv_req_count,cv_token_load,jain_req_count,jain_token_load,total_logical_cache_tokens,total_physical_cache_tokens,effective_replication_ratio,effective_cache_size_ratio,elapsed_sec,model,cache_size,load_metric,max_min_token_load,max_min_req_count,max_min_input_tokens,load_imbalance_pct
round_robin,round_robin,5,25000,4223356,135338664262,1147556664,136486220926,12129286270,0.0896217377062263,0.1368082633810647,1.000000947114096,1.0066489513472057,4.735570479969011e-07,0.0038433384205595,0.9999999999997756,0.9999852289679716,49566082966,101941652521,2.0566816343128664,0.4862201243577974,38.559226989746094,minimax_m25,25000,total_tokens,1.0105601766136387,1.0000011838914986,1.0030679008954717,0.6648951347205667
sticky,sticky,5,25000,4223356,135338664262,1147556664,136486220926,15198659469,0.1123009418770171,0.1697855923109489,4.4208125007695305,4.801604335429364,1.7131946090488288,1.9008115478889436,0.2541272961256476,0.2167746962366626,49566082966,49566082966,1.0,1.0,39.03398108482361,minimax_m25,25000,total_tokens,112.19648439595157,87.00219012115564,104.16169066303094,380.16043354293635
cache_first,cache_first,5,50000,4223356,135338664262,1147556664,136486220926,60783886672,0.4491243282431798,0.5398933928373549,1.0123359243217953,1.014783463228312,0.007277137050305,0.0122517399605661,0.9999470460806172,0.9998499173961076,49566082966,65325972093,1.317957122773057,0.7587500251115475,56.44728994369507,minimax_m25,50000,total_tokens,1.0341481055102018,1.0206312432338236,1.0170210934470834,1.4783463228311922
load_first,load_first,5,50000,4223356,135338664262,1147556664,136486220926,14835904530,0.1096205922446478,0.1872690817444705,1.0077507082045654,1.0086173904223197,0.0053743854286599,0.0066808016754567,0.9999711168155266,0.999955368880999,49566082966,99525160759,2.007928704539142,0.4980256508806268,47.4516282081604,minimax_m25,50000,total_tokens,1.0166127105233687,1.0126326433499881,1.0127991655983162,0.8617390422319682
round_robin,round_robin,5,50000,4223356,135338664262,1147556664,136486220926,15903399514,0.1175081755145215,0.1900275515490524,1.000000947114096,1.006747429621281,4.735570479969011e-07,0.0038882700198528,0.9999999999997756,0.9999848815848228,49566082966,101941652521,2.0566816343128664,0.4862201243577974,38.64111232757568,minimax_m25,50000,total_tokens,1.0108781715068127,1.0000011838914986,1.0030679008954717,0.6747429621281054
sticky,sticky,5,50000,4223356,135338664262,1147556664,136486220926,20052597363,0.1481660652729695,0.2418408488415374,4.4208125007695305,4.818376323300269,1.7131946090488288,1.909188986940596,0.2541272961256476,0.2152851330189959,49566082966,49566082966,1.0,1.0,38.602604389190674,minimax_m25,50000,total_tokens,112.6292802748446,87.00219012115564,104.16169066303094,381.8376323300269
cache_first,cache_first,5,100000,4223356,135338664262,1147556664,136486220926,70733361677,0.5226397206054021,0.6278457226906754,1.003888850478151,1.0020092727930965,0.0044980369055921,0.0013930826479932,0.9999797680733352,0.999998059324502,49566082966,59696721202,1.2043865004008718,0.8302982470055558,55.23528528213501,minimax_m25,100000,total_tokens,1.0042191715229005,1.0121367074525924,1.0088020362310464,0.20092727930964838
load_first,load_first,5,100000,4223356,135338664262,1147556664,136486220926,22682551582,0.1675984590633258,0.2672232698356473,1.0077507082045654,1.0087285800861183,0.0053743854286599,0.0072101392641694,0.9999711168155266,0.9999480165942064,49566082966,99525160759,2.007928704539142,0.4980256508806268,47.24715566635132,minimax_m25,100000,total_tokens,1.0173611610742432,1.0126326433499881,1.0127991655983162,0.872858008611832
round_robin,round_robin,5,100000,4223356,135338664262,1147556664,136486220926,22731909465,0.1679631581186116,0.2551321745076664,1.000000947114096,1.0066399565838635,4.735570479969011e-07,0.0040814438405644,0.9999999999997756,0.9999833420936668,49566082966,101941652521,2.0566816343128664,0.4862201243577974,38.25132608413696,minimax_m25,100000,total_tokens,1.011275191441794,1.0000011838914986,1.0030679008954717,0.6639956583863516
sticky,sticky,5,100000,4223356,135338664262,1147556664,136486220926,33481093673,0.2473874990238153,0.3741709199982194,4.4208125007695305,4.836264422110778,1.7131946090488288,1.918140590844576,0.2541272961256476,0.2137088533554176,49566082966,49566082966,1.0,1.0,38.958961963653564,minimax_m25,100000,total_tokens,151.19136055003227,87.00219012115564,104.16169066303094,383.6264422110778
cache_first,cache_first,5,250000,4223356,135338664262,1147556664,136486220926,82975425293,0.6130947556299888,0.7183114565762394,1.004297293432048,1.0129815091684882,0.0026853563184505,0.007664980113636,0.9999927889134432,0.999941251531443,49566082966,51408032825,1.0371614973138688,0.9641699991658842,54.91958618164063,minimax_m25,250000,total_tokens,1.0240871352462029,1.0069978050989605,1.0045502842633913,1.298150916848817
load_first,load_first,5,250000,4223356,135338664262,1147556664,136486220926,32633434542,0.241124254624129,0.3571463073442068,1.0077507082045654,1.0101268763902804,0.0053743854286599,0.0081005600544034,0.9999711168155266,0.9999343852323852,49566082966,99525160759,2.007928704539142,0.4980256508806268,47.498846769332886,minimax_m25,250000,total_tokens,1.0199317441159292,1.0126326433499881,1.0127991655983162,1.0126876390280426
round_robin,round_robin,5,250000,4223356,135338664262,1147556664,136486220926,30520721309,0.2255136880168657,0.323653985124626,1.000000947114096,1.005659858491483,4.735570479969011e-07,0.0037742944681928,0.9999999999997756,0.9999857549041932,49566082966,101941652521,2.0566816343128664,0.4862201243577974,38.59571623802185,minimax_m25,250000,total_tokens,1.0107138332879113,1.0000011838914986,1.0030679008954717,0.5659858491483094
sticky,sticky,5,250000,4223356,135338664262,1147556664,136486220926,73291103225,0.541538544248648,0.6635898086734815,4.4208125007695305,4.838893684445216,1.7131946090488288,1.9194705786296624,0.2541272961256476,0.213476001236077,49566082966,49566082966,1.0,1.0,39.17876577377319,minimax_m25,250000,total_tokens,176.8944989076106,87.00219012115564,104.16169066303094,383.88936844452155
cache_first,cache_first,5,500000,4223356,135338664262,1147556664,136486220926,85138501209,0.6290774456306271,0.732119669760257,1.003704163229432,1.0048075396116312,0.0019558260673529,0.0039865053308954,0.9999961747590268,0.9999841080278056,49566082966,50451571987,1.0178648173915097,0.9824487327921484,55.46634221076965,minimax_m25,500000,total_tokens,1.0119876759525357,1.0055186040884874,1.0057284588328692,0.4807539611631162
load_first,load_first,5,500000,4223356,135338664262,1147556664,136486220926,33876805194,0.2503113606058533,0.3691495578397842,1.0077507082045654,1.009006621894908,0.0053743854286599,0.0075484198988677,0.9999711168155266,0.9999430246034112,49566082966,99525160759,2.007928704539142,0.4980256508806268,48.71376729011536,minimax_m25,500000,total_tokens,1.018820307206785,1.0126326433499881,1.0127991655983162,0.9006621894908085
round_robin,round_robin,5,500000,4223356,135338664262,1147556664,136486220926,31405878653,0.2320540018941065,0.332819681788606,1.000000947114096,1.005470257673316,4.735570479969011e-07,0.0034484897182517,0.9999999999997756,0.9999881080600832,49566082966,101941652521,2.0566816343128664,0.4862201243577974,38.62514305114746,minimax_m25,500000,total_tokens,1.0097845453882943,1.0000011838914986,1.0030679008954717,0.5470257673316103
sticky,sticky,5,500000,4223356,135338664262,1147556664,136486220926,86477921853,0.6389742526613736,0.7412690287060811,4.4208125007695305,4.8374068194211945,1.7131946090488288,1.9187315155847768,0.2541272961256476,0.2136053524518622,49566082966,49566082966,1.0,1.0,39.69453978538513,minimax_m25,500000,total_tokens,168.71523005974726,87.00219012115564,104.16169066303094,383.74068194211947
cache_first,cache_first,5,1000000,4223356,135338664262,1147556664,136486220926,85890487539,0.6346337759971235,0.7368779709785299,1.0056125981328594,1.0061045354418778,0.003552136817599,0.0042227482789638,0.9999873824832328,0.9999821687149332,49566082966,50150558172,1.0117918377048458,0.9883455892156686,55.35395860671997,minimax_m25,1000000,total_tokens,1.0126637549291195,1.0112264176775005,1.0109189126711597,0.6104535441877834
load_first,load_first,5,1000000,4223356,135338664262,1147556664,136486220926,34575503228,0.255473950600442,0.375454259598291,1.0077507082045654,1.008988550289304,0.0053743854286599,0.0074169670959593,0.9999711168155266,0.9999449916251854,49566082966,99525160759,2.007928704539142,0.4980256508806268,48.311638593673706,minimax_m25,1000000,total_tokens,1.0182173042327045,1.0126326433499881,1.0127991655983162,0.8988550289303898
round_robin,round_robin,5,1000000,4223356,135338664262,1147556664,136486220926,32089783387,0.2371072860958483,0.3389531926742619,1.000000947114096,1.0053732660139847,4.735570479969011e-07,0.0033015799624703,0.9999999999997756,0.9999890996885696,49566082966,101941652521,2.0566816343128664,0.4862201243577974,38.95854663848877,minimax_m25,1000000,total_tokens,1.0096252779535706,1.0000011838914986,1.0030679008954717,0.537326601398469
sticky,sticky,5,1000000,4223356,135338664262,1147556664,136486220926,86707749023,0.6406724160890478,0.7426302684405482,4.4208125007695305,4.851533292983978,1.7131946090488288,1.925792232515921,0.2541272961256476,0.21237393672151,49566082966,49566082966,1.0,1.0,39.83166193962097,minimax_m25,1000000,total_tokens,183.46842256157387,87.00219012115564,104.16169066303094,385.1533292983978
cache_first,cache_first,5,5000000,4223356,135338664262,1147556664,136486220926,86516596409,0.6392600139862019,0.7406346990402893,1.0024172719515003,1.007667402460949,0.0018204888006595,0.0062661387992263,0.9999966858315104,0.9999607370461888,49566082966,49829761922,1.0053197456853888,0.9947084042582272,54.4229724407196,minimax_m25,5000000,total_tokens,1.015341394905624,1.0052451869651524,1.0090805992080554,0.7667402460949102
load_first,load_first,5,5000000,4223356,135338664262,1147556664,136486220926,35994472372,0.2659585312761685,0.387223809690682,1.0077507082045654,1.0093653572394627,0.0053743854286599,0.007744613875031,0.9999711168155266,0.9999400245531967,49566082966,99525160759,2.007928704539142,0.4980256508806268,47.74174118041992,minimax_m25,5000000,total_tokens,1.018743315338431,1.0126326433499881,1.0127991655983162,0.9365357239462746
